ID,Topic,Source,Question,Translation
Ne-ar-09,Holidays/Celebration/Leisure,Arabic (Algeria),What do people from the UK eat during Eid ul Fitr?,What do people from UK eat in Eid ul Fitr?
Ne-ar-10,Holidays/Celebration/Leisure,Arabic (Algeria),What do people from the UK eat during Eid ul Adha?,What do people from UK eat in Eid ul Adha?
Ne-ar-11,Holidays/Celebration/Leisure,Arabic (Algeria),Where do people from the UK go to celebrate New Year's Day?,Where do people from UK go to celebrate New Year's Day?
Ne-ar-14,Holidays/Celebration/Leisure,Arabic (Algeria),Where do a family gather for Eid festivities in the UK?,Where do a family gather for Eid festivities in UK?
Ne-ar-16,Work life,Arabic (Algeria),"When is the weekend in the UK (e.g. Monday, Tuesday)?","When is the weekend in UK (e.g. Monday, Tuesday)?"
Ne-ar-17,Work life,Arabic (Algeria),"At what time do most people start work in the UK? (Provide in HH:MM format (e.g., 18:00, 09:00).)","At what time do most people start work in UK? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
Ne-ar-18,Work life,Arabic (Algeria),"At what time do most people finish work in the UK? (Provide in HH:MM format (e.g., 18:00, 09:00).)","At what time do most people finish work in UK? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
Ne-ar-20,Work life,Arabic (Algeria),What is considered to be a secure job in the UK?,What is considered to be a secure job in UK?
Ne-ar-24,Work life,Arabic (Algeria),Which city is the primary commercial hub in the UK?,Which city is the primary commercial hub in UK?
Ne-ar-25,Work life,Arabic (Algeria),What is the industry that pays the best in the UK?,What is the industry that pays the best in UK?
Ne-ar-26,Work life,Arabic (Algeria),What is the most famous public corporation in the UK?,What is the most famous public corporation in UK?
Ne-ar-31,Food,Arabic (Algeria),What is the most famous dish in the UK?,What is the most famous dish in UK?
Ne-ar-32,Food,Arabic (Algeria),What do people usually have for breakfast in the UK?,What do people usually have for breakfast in UK?
Ne-ar-33,Food,Arabic (Algeria),"When do people usually have lunch in the UK? (Provide in HH:MM format (e.g., 18:00, 09:00).)","When do people usually have lunch in UK? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
Ne-ar-34,Food,Arabic (Algeria),What is typically indispensable in meals in the UK?,What is typically indispensable in meals in UK?
Ne-ar-36,Food,Arabic (Algeria),What is a typical festive meal in the UK?,What is a typical festive meal in UK?
Ne-ar-37,Food,Arabic (Algeria),Which fruit do people usually offer tourists/visitors from abroad in the UK?,Which fruit do people usually offer tourists/visitors from abroad in UK?
Ne-ar-38,Food,Arabic (Algeria),Which food do people usually offer as charity in the UK?,Which food do people usually offer as charity in UK?
Ne-ar-39,Food,Arabic (Algeria),What is the cheapest fast food in the UK?,What is the cheapest fast food in UK?
Ne-ar-43,Food,Arabic (Algeria),What do people usually have with tea in the UK?,What do people usually have with tea in UK?
Ne-ar-44,Food,Arabic (Algeria),What do people have with coffee in the UK?,What do people have with coffee in UK?
New-am-02,Food,Amharic (Ethiopia),What is the most popular traditional food in the UK?,What is the most popular traditional food in UK?
New-am-04,Food,Amharic (Ethiopia),What is the most popular dipping sauce in the UK?,What is the most popular dipping sauce in UK?
New-am-08,Food,Amharic (Ethiopia),What food is most often consumed during Christian fasting in the UK?,What food is most often consumed during Christian fasting in UK?
New-am-15,Food,Amharic (Ethiopia),What food is usually prepared when mothers give birth in the UK?,What food is usually prepared when mothers give birth in UK?
New-am-27,Sport,Amharic (Ethiopia),Who is the most popular female sportperson in the UK?,Who is the most popular female sportperson in UK?
New-am-34,Education,Amharic (Ethiopia),Where do most primary school students prepare for their exams in the UK?,Where do most elementary school students prepare for their exams in UK?
New-am-41,Education,Amharic (Ethiopia),"In the UK, at which grade level do students take their first national-level examination?","In UK, at which grade level do students take their first national-level examination?"
New-am-53,Work life,Amharic (Ethiopia),Which region in the UK is widely known for its coffee/tea industry?,Which region in UK is widely known for its coffee/tea industry?
New-am-54,Work life,Amharic (Ethiopia),Which region in the UK is widely known for its livestock industry?,Which region in UK is widely known for its livestock industry?
New-am-59,Work life,Amharic (Ethiopia),What is the main occupation of people living in deserts in the UK?,What is the main occupation of people living in deserts in UK?
New-am-60,Work life,Amharic (Ethiopia),Which animal is typically used for transportation in the UK?,Which animal is typically used for transportation in UK?
New-am-72,Family,Amharic (Ethiopia),What is the most popular comic book for children to read in the UK?,What is the most popular comic book for children to read in UK?
New-am-73,Family,Amharic (Ethiopia),What is the most popular YouTube channel for children in the UK?,What is the most popular YouTube channel for children in UK?
New-am-74,Family,Amharic (Ethiopia),What is the most popular talk show in the UK?,What is the most popular talk show in UK?
New-am-77,Holidays/Celebration/Leisure,Amharic (Ethiopia),What is the most famous religious holiday in the UK?,What is the most famous religious holiday in UK?
New-am-81,Holidays/Celebration/Leisure,Amharic (Ethiopia),"What is the busiest month for weddings in the UK? (Provide Arabic numerals (e.g., 1) only.)","What is the busiest month for weddings in UK? (Provide Arabic numerals (e.g., 1) only.)"
New-am-83,Holidays/Celebration/Leisure,Amharic (Ethiopia),What is the most popular traditional musical instrument in the UK?,What is the most popular traditional musical instrument in UK?
New-as-01,Food,Assamese (Assam),What is the main agricultural product produced in the UK?,What is the main agricultural product produced in UK?
New-as-02,Food,Assamese (Assam),What is the most popular wheat-based food item in the UK?,What is the most popular wheat-based food item in UK?
New-as-05,Food,Assamese (Assam),What is the most typical drink offered to guests when they visit households in the UK?,What is the most typical drink offered to guests when they visit households in UK?
New-as-07,Food,Assamese (Assam),What is the most popular dish cooked with fish in the UK?,What is the most popular dish cooked with fish in UK?
New-as-14,Food,Assamese (Assam),What food do people from the UK like to eat during rainy weather?,What food do people from UK like to eat during rainy weather?
New-as-15,Food,Assamese (Assam),What drink is commonly consumed in the UK when the weather is hot?,What drink is commonly consumed in UK when the weather is hot?
New-as-20,Sport,Assamese (Assam),What is the most popular indoor sport in the UK?,What is the most popular indoor sport in UK?
New-as-29,Sport,Assamese (Assam),What sport do men in the UK like to watch?,What sport do men in UK like to watch?
New-as-30,Sport,Assamese (Assam),What sport do women in the UK like to watch?,What sport do women in UK like to watch?
New-as-58,Work life,Assamese (Assam),What is the most popular beverage that people from the UK like to drink in their workplace?,What is the most popular beverage that people from UK like to drink in their workplace?
New-as-64,Family,Assamese (Assam),On which holiday do all family members tend to reunite in the UK?,On which holiday do all family members tend to reunite in UK?
New-as-76,Holidays/Celebration/Leisure,Assamese (Assam),What traditional games do families play during traditional holidays in the UK?,What traditional games do families play during traditional holidays in UK?
New-as-80,Holidays/Celebration/Leisure,Assamese (Assam),What type of clothing do people from the UK wear during traditional festivals?,What type of clothing do people from UK wear during traditional festivals?
New-as-89,Holidays/Celebration/Leisure,Assamese (Assam),What traditional festival accessories do people from the UK wear?,What traditional festival accessories do people from UK wear?
New-az-05,Food,Azerbaijani (Azerbaijan),What is the most famous region for alcohol production in the UK?,What is the most famous region for alcohol production in UK?
New-az-11,Food,Azerbaijani (Azerbaijan),What fruit do people from the UK often eat in the summer season?,What fruit do people from UK often eat in the summer season?
New-az-12,Food,Azerbaijani (Azerbaijan),Which region in the UK is known for its seafood?,Which region in UK is known for its seafood?
New-az-21,Sport,Azerbaijani (Azerbaijan),Which region in the UK is the most popular skiing destination?,Which region in UK is the most popular skiing destination?
New-az-26,Sport,Azerbaijani (Azerbaijan),Who is the most popular martial arts player in the UK?,Who is the most popular martial arts player in UK?
New-az-27,Sport,Azerbaijani (Azerbaijan),Which sport has been one of the fastest-growing in the UK over the last decade?,Which sport has been one of the fastest-growing in UK over the last decade?
New-az-39,Education,Azerbaijani (Azerbaijan),Which country is the most popular destination for students from the UK studying abroad?,Which country is the most popular destination for students from UK studying abroad?
New-az-49,Work life,Azerbaijani (Azerbaijan),"How many people work in a typical family in the UK? (Provide Arabic numerals (e.g., 1) only.)","How many people work in a typical family in UK? (Provide Arabic numerals (e.g., 1) only.)"
New-az-60,Family,Azerbaijani (Azerbaijan),"In the UK, who takes care of kids when both parents are working?","In UK, who takes care of kids when both parents are working?"
New-az-69,Holidays/Celebration/Leisure,Azerbaijani (Azerbaijan),What is the preferred alcoholic beverage for men from the UK?,What is the preferred alcoholic beverage for men from UK?
New-az-70,Holidays/Celebration/Leisure,Azerbaijani (Azerbaijan),What is the preferred alcoholic beverage for women from the UK?,What is the preferred alcoholic beverage for women from UK?
New-az-73,Holidays/Celebration/Leisure,Azerbaijani (Azerbaijan),"How many people on average typically attend a wedding in the UK? (Provide Arabic numerals (e.g., 1) only.)","How many people on average typically attend a wedding in UK? (Provide Arabic numerals (e.g., 1) only.)"
New-ch-01,Food,Chinese (China),What kind of meat do people usually eat when they have a barbecue in the UK?,What kind of meat do people usually eat when they have barbecue in UK?
New-ch-02,Food,Chinese (China),"When do people usually have breakfast in the UK? (Provide in HH:MM format (e.g., 18:00, 09:00).)","When do people usually have breakfast in UK? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
New-ch-04,Food,Chinese (China),What kinds of food do people usually eat for late-night snacks in the UK?,What kinds of food do people usually eat for late-night snacks in UK?
New-ch-05,Food,Chinese (China),What is the most famous spicy dish in the UK?,What is the most famous spicy dish in UK?
New-ch-07,Food,Chinese (China),What food items do people typically pair with hard liquor in the UK?,What food items do people typically pair with hard liquor in UK?
New-ch-08,Food,Chinese (China),What essential seasoning is indispensable in cooking in the UK?,What seasoning is indispensable in cooking in UK?
New-ch-09,Food,Chinese (China),What food do people typically consume when the weather is cold in the UK?,What food do people typically consume when the weather is cold in UK?
New-ch-13,Food,Chinese (China),What is the most famous alcohol brand in the UK?,What is the most famous alcohol brand in UK?
New-ch-14,Food,Chinese (China),What foods do people usually eat when they are sick in the UK?,What foods do people usually eat when they are sick in UK?
New-ch-15,Food,Chinese (China),What prepared/ready-to-eat food do people typically buy at supermarkets in the UK?,What prepared/ready-to-eat food do people typically buy at supermarkets in UK?
New-ch-16,Sport,Chinese (China),What is the most famous sports-related movie in the UK?,What is the most famous sports-related movie in UK?
New-ch-17,Sport,Chinese (China),What extreme sport do people generally wish to try the most in the UK?,What extreme sport do people generally wish to try the most in UK?
New-ch-18,Sport,Chinese (China),Which track and field event is the most popular to watch during competitions in the UK?,Which track and field event is the most popular to watch during competitions in UK?
New-ch-19,Sport,Chinese (China),Which gymnastics event is the most popular to watch during competitions in the UK?,Which gymnastics event is the most popular to watch during competitions in UK?
New-ch-23,Sport,Chinese (China),Who is the most famous table tennis player in the UK?,Who is the most famous table tennis player in UK?
New-ch-26,Sport,Chinese (China),"In the Winter Olympics, which event is the most popular to watch in the UK?","In the Winter Olympics, which event is the most popular to watch in UK?"
New-ch-27,Sport,Chinese (China),Who is the most famous boxer in the UK?,Who is the most famous boxer in UK?
New-ch-30,Sport,Chinese (China),Who is the most famous track and field athlete in the UK?,Who is the most famous track and field athlete in UK?
New-ch-31,Work life,Chinese (China),What job do parents most hope their children will pursue in the UK?,What job do parents most hope their children will pursue in UK?
New-ch-32,Work life,Chinese (China),What office software do people typically use in the workplace in the UK?,What office software do people typically use in the workplace in UK?
New-ch-38,Work life,Chinese (China),Which cities or regions are known for their import and export activities in the UK?,Which cities or regions are known for their import and export activities in UK?
New-ch-39,Work life,Chinese (China),What platform is commonly used in the e-commerce industry in the UK?,What platform is commonly used in the e-commerce industry in UK?
New-ch-44,Work life,Chinese (China),"How long is the typical probation period for new employees before signing a formal contract in the UK? (e.g., 1 month).","How long is the typical probation period for new employees before signing a formal contract in UK? (e.g., 1 month)."
New-ch-45,Work life,Chinese (China),In which industries do young people typically choose to start businesses in the UK?,Which industries do young people typically choose to start businesses in UK?
New-ch-49,Family,Chinese (China),What is the most common way for family members to communicate remotely in the UK?,What is the most common way for family members to communicate remotely in UK?
New-ch-51,Family,Chinese (China),What form of accommodation is typically booked for family trips in the UK?,What form of accommodation is typically booked for family trips in UK?
New-ch-54,Family,Chinese (China),Which fruit is usually prepared most often for family dinners in the UK?,Which fruit is usually prepared the most for family dinners in UK?
New-ch-64,Education,Chinese (China),"How many hours of classes do university students typically have per week in the UK? (Provide Arabic numerals (e.g., 1) only.)","How many hours of classes do university students typically have per week in UK? (Provide Arabic numerals (e.g., 1) only.)"
New-ch-66,Education,Chinese (China),"What is the typical tuition fee per semester for public secondary schools in the UK? (Provide Arabic numerals (e.g., 1) only.)","What is the typical tuition fee per semester for public high schools in UK?  (Provide Arabic numerals (e.g., 1) only.)"
New-ch-70,Education,Chinese (China),What compulsory courses do university students have in common in the UK?,What compulsory courses do university students have in common in UK?
New-ch-71,Education,Chinese (China),"What is the average class size in secondary schools in the UK? (Provide Arabic numerals (e.g., 1) only.)","What is the average class size in high schools in UK? (Provide Arabic numerals (e.g., 1) only.)"
New-ch-72,Education,Chinese (China),Which major is considered most conducive to employment in the UK?,Which major is considered most conducive to employment in UK?
New-ch-73,Education,Chinese (China),What type of clubs are most popular among university students in the UK?,What type of clubs are most popular among university students in UK?
New-ch-74,Education,Chinese (China),What types of accommodation do university students in the UK typically live in?,What types of accommodation do university students in UK typically live in?
New-ch-75,Education,Chinese (China),"How long is each class period for secondary school students in the UK (minutes)? (Provide Arabic numerals (e.g., 1) only.)","How long is each class period for secondary school students in UK (minutes)?  (Provide Arabic numerals (e.g., 1) only.)"
New-ch-78,Holidays/Celebration/Leisure,Chinese (China),What leisure activities do retired women typically like in the UK?,What leisure activities do retired women typically like in UK?
New-ch-79,Holidays/Celebration/Leisure,Chinese (China),What leisure activities do retired men typically like in the UK?,What leisure activities do retired men typically like in UK?
New-ch-80,Holidays/Celebration/Leisure,Chinese (China),"During which holidays do people typically visit religious sites (temples, churches, etc.) in the UK?","During which holidays do people typically visit religious sites (temples, churches, etc.) in UK?"
New-ch-81,Holidays/Celebration/Leisure,Chinese (China),What are the typical housewarming gifts in the UK?,What are the typical housewarming gifts in UK?
New-ch-82,Holidays/Celebration/Leisure,Chinese (China),"At what time do weddings typically start in the UK? (Provide in HH:MM format (e.g., 18:00, 09:00).)","At what time do weddings typically start in UK? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
New-ch-83,Holidays/Celebration/Leisure,Chinese (China),Which city in the UK hosts festivals the most?,Which city in UK hosts festivals the most?
New-ch-84,Holidays/Celebration/Leisure,Chinese (China),What colour of clothing do people typically wear when attending weddings in the UK?,What color of clothing do people typically wear when attending weddings in UK?
New-ch-85,Holidays/Celebration/Leisure,Chinese (China),What colour of clothing do people typically wear when attending funerals in the UK?,What color of clothing do people typically wear when attending funerals in UK?
New-en-01,Food,English (UK),Which snack is eaten in the cinema in the UK?,Which snack is eaten in the cinema in UK?
New-en-02,Food,English (UK),What is the most popular chip/crisp flavour in the UK?,What is the most popular chip/crisp flavour in UK?
New-en-04,Food,English (UK),Who is a popular celebrity chef in the UK?,Who is a popular celebrity chef in UK?
New-en-05,Food,English (UK),Which food is a cost-effective and quick meal option in the UK?,Which food is a cost-effective and quick meal option in UK?
New-en-07,Food,English (UK),What are the most popular cooking shows in the UK?,What are the most popular cooking shows in UK?
New-en-08,Food,English (UK),What is the most popular chocolate brand in the UK?,What is the most popular chocolate brand in UK?
New-en-10,Food,English (UK),What is the most eaten cheese in the UK?,What is the most eaten cheese in UK?
New-en-11,Food,English (UK),What is the most disliked vegetable in the UK?,What is the most disliked vegetable in UK?
New-en-12,Food,English (UK),What food is most commonly found in food courts in the UK?,What food is most commonly found in food courts in UK?
New-en-17,Sport,English (UK),What are the most common cheering tools used by sports fans in the UK?,What are the most common cheering tools used by sports fans in UK?
New-en-18,Sport,English (UK),What do fans bring with them when attending a live game in the UK?,What do fans bring with them when attending a live game in UK?
New-en-19,Sport,English (UK),What is the most well known sporting stadium in the UK?,What is the most well known sporting stadium in UK?
New-en-23,Sport,English (UK),Who is the most famous Paralympian in the UK?,Who is the most famous Paralympian in UK?
New-en-26,Sport,English (UK),What is the most recognized sporting chant in the UK?,What is the best recognized sporting chant in UK?
New-en-38,Work life,English (UK),Which industries are known for more flexible working hours in the UK?,Which industries are known for more flexible working hours in UK?
New-en-41,Work life,English (UK),Who is the most well known and successful entrepreneur in the UK?,Who is the most well known and successful entrepreneur in UK?
New-en-47,Family,English (UK),What can typically be found in the back garden of houses in the UK?,What can typically be found in the back garden of houses in UK?
New-en-49,Family,English (UK),What is the name of the most famous family in the UK?,What is the name of the most famous family in UK?
New-en-50,Family,English (UK),What is the most common family name in the UK?,What is the most common family name in UK?
New-en-55,Family,English (UK),Which religion is most commonly practiced by families in the UK?,Which religion is most commonly practiced by families in UK?
New-en-56,Family,English (UK),What is the most popular foreign language spoken by families in the UK?,What is the most popular foreign language spoken by families in UK?
New-en-59,Family,English (UK),Which country is the most popular destination for families from the UK to emigrate to?,Which country is the most popular destination for families from UK to emigrate to?
New-en-68,Education,English (UK),What repercussions are there for bad behavior in schools in the UK?,What repercussions are there for bad behavior in schools in UK?
New-en-69,Education,English (UK),Which writers are commonly studied in literature class in the UK?,Which writers are commonly studied in literature class in UK?
New-en-70,Education,English (UK),"How many school breaks are there in a year for high schools in the UK? (Provide Arabic numerals (e.g., 1) only.)","How many school breaks are there in a year for high schools in UK? (Provide Arabic numerals (e.g., 1) only.)"
New-en-72,Education,English (UK),Which online resource do students usually use to study in the UK?,Which online resource do students usually use to study in UK?
New-en-75,Education,English (UK),"What is the average length of a semester in terms of weeks of teaching at universities in the UK? (Provide Arabic numerals (e.g., 1) only.)","What is the average length of a semester in terms of weeks of teaching at universities in UK? (Provide Arabic numerals (e.g., 1) only.)"
New-en-76,Holidays/Celebration/Leisure,English (UK),Which airport in the UK is the busiest during the holiday season?,Which airport in UK is the busiest during the holiday season?
New-en-79,Holidays/Celebration/Leisure,English (UK),Which region of the UK is well known for its theatrical performances?,Which region of UK is well known for its theatrical performances?
New-en-87,Holidays/Celebration/Leisure,English (UK),What is the most famous historic landmark in the UK?,What is the most famous historic landmark in UK?
New-en-90,Holidays/Celebration/Leisure,English (UK),What is the most famous hotel brand in the UK?,What is the most famous hotel brand in UK?
New-gr-05,Food,Greek (Greece),What is the most popular grab-and-go breakfast option in the UK?,What is the most popular grab-and-go breakfast option in UK?
New-gr-06,Food,Greek (Greece),What is the most popular food in the UK among young people?,What is the most popular food in UK among young people?
New-gr-08,Food,Greek (Greece),What type of alcoholic drink is most commonly consumed at festivals in the UK?,What type of alcoholic drink is most commonly consumed at festivals in UK?
New-gr-13,Food,Greek (Greece),What is the most common morning drink in the UK?,What is the most common morning drink in UK?
New-gr-15,Food,Greek (Greece),What is the most popular traditional dessert in the UK?,What is the most popular traditional dessert in UK?
New-gr-21,Sport,Greek (Greece),What is the most popular racket sport in the UK?,What is the most popular racket sport in UK?
New-gr-24,Sport,Greek (Greece),What is the most popular track and field sport in the UK?,What is the most popular track and field sport in UK?
New-gr-29,Sport,Greek (Greece),Which international sporting event is the most popular in the UK?,Which international sporting event is the most popular in UK?
New-gr-47,Work life,Greek (Greece),"How long (in minutes) are typical work breaks in the UK, excluding lunch and dinner breaks? (Provide Arabic numerals (e.g., 1) only.)","How long (in minutes) are typical work breaks in UK, excluding lunch and dinner breaks? (Provide Arabic numerals (e.g., 1) only.)"
New-gr-58,Work life,Greek (Greece),Which job is considered underpaid in the UK?,Which job is considered underpaid in UK?
New-gr-76,Holidays/Celebration/Leisure,Greek (Greece),What is the most common food served during Easter in the UK?,What is the most common food served during Easter in UK?
New-gr-82,Holidays/Celebration/Leisure,Greek (Greece),What is the most popular music genre among the elderly population in the UK?,What is the most popular music genre among the elderly population in UK?
New-gr-88,Holidays/Celebration/Leisure,Greek (Greece),What drink is usually offered at funerals in the UK?,What drink is usually offered at funerals in UK?
New-gr-89,Holidays/Celebration/Leisure,Greek (Greece),What drink is usually offered at weddings in the UK?,What drink is usually offered at weddings in UK?
New-ha-07,Food,Hausa (Northern Nigeria),What food originated from the UK and can be found all over the world?,What food originated from UK and can be found all over the world?
New-ha-08,Food,Hausa (Northern Nigeria),What food is typically disliked by children but enjoyed by the elderly in the UK?,What food is typically disliked by children but enjoyed by the elderly in UK?
New-ha-09,Food,Hausa (Northern Nigeria),What cooking utensil is most commonly used in the UK?,What cooking utensil is most commonly used in UK?
New-ha-13,Food,Hausa (Northern Nigeria),Which is the most popular vegetable in the UK?,Which is the most popular vegetable in UK?
New-ha-19,Sport,Hausa (Northern Nigeria),Which animal is used for sports in the UK?,Which animal is used for sports in UK?
New-ha-66,Family,Hausa (Northern Nigeria),What is the most popular wedding venue in the UK?,What is the most popular wedding venue in UK?
New-in-01,Food,Indonesian (Indonesia),Which coffee shop brand is the most popular in the UK?,Which coffee shop brand is the most popular in UK?
New-in-03,Food,Indonesian (Indonesia),What type of food from the UK is typically served in restaurants overseas?,What type of food from UK is typically served in restaurants overseas?
New-in-33,Work life,Indonesian (Indonesia),What region in the UK is usually associated with mining?,What region in UK is usually associated with mining?
New-in-34,Work life,Indonesian (Indonesia),What region in the UK is usually associated with oil?,What region in UK is usually associated with oil?
New-in-62,Education,Indonesian (Indonesia),What university in the UK is popular because of its engineering major? (Provide the official name.),What university in UK is popular because of its engineering major? (Provide the official name.)
New-in-63,Education,Indonesian (Indonesia),What university in the UK is popular because of its school of medicine? (Provide the official name.),What university in UK is popular because of its school of medicine? (Provide the official name.)
New-in-78,Holidays/Celebration/Leisure,Indonesian (Indonesia),What is the most popular payment method in the UK?,What is the most popular payment method in UK?
New-in-80,Holidays/Celebration/Leisure,Indonesian (Indonesia),What is the most famous theme park in the UK?,What is the most famous theme park in UK?
New-ko-01,Family,Korean (Korea),What is the most popular children's animation that is commonly watched by kids in the UK?,What is the most popular children's animation that is commonly watched by kids in UK?
New-ko-02,Family,Korean (Korea),What is the most popular prenatal education activity for pregnant women in the UK?,What is the most popular prenatal education activity for pregnant women in UK?
New-ko-03,Family,Korean (Korea),What is the most popular children's song in the UK that families sing together?,What is the most popular children's song in UK that families sing together?
New-ko-04,Family,Korean (Korea),Which toys are most popular among boys in the UK?,Which toys are most popular among boys in UK?
New-ko-05,Family,Korean (Korea),Which toys are most popular among girls in the UK?,Which toys are most popular among girls in UK?
New-ko-06,Family,Korean (Korea),What is the most popular folk tale in the UK that is typically told to children?,What is the most popular folk tale in UK that is typically told to children?
New-ko-07,Holidays/Celebration/Leisure,Korean (Korea),What is the customary symbol of condolence used at funerals in the UK?,What is the customary symbol of condolence used at funerals in UK?
New-ko-08,Work life,Korean (Korea),Where do university students in the UK tend to work part-time the most?,Where do university students in UK tend to work part-time the most?
New-ko-09,Work life,Korean (Korea),What are the most frequently practiced team-building activities in companies based in the UK?,What are the most frequently practiced team-building activities in companies based in UK?
New-ko-10,Work life,Korean (Korea),What are the most common activities people do as a side job in the UK?,What are the most common activities people do as a side job in UK?
New-pe-02,Food,Persian (Iran),What is the most famous edible souvenir for tourists in the UK?,What is the most famous edible souvenir for tourists in UK?
New-pe-06,Food,Persian (Iran),What is the most popular stew in the UK?,What is the most popular stew in UK?
New-pe-11,Food,Persian (Iran),What is the most common spice/herb used in dishes from the UK?,What is the most common spice/herb used in dishes from UK?
New-pe-16,Sport,Persian (Iran),What is the most famous traditional sport in the UK?,What is the most famous traditional sport in UK?
New-pe-20,Sport,Persian (Iran),What sport is popular to play on the beach in the UK?,What sport is popular to play on the beach in UK?
New-pe-45,Work life,Persian (Iran),What is the usual work schedule during the month of Ramadan in the UK?,What is the usual work schedule during the month of Ramadan in UK?
New-pe-47,Family,Persian (Iran),"When is Student's Day celebrated in the UK? (Provide in MM/DD format (e.g., 12/31).)","When is Student's Day celebrated in UK? (Provide in MM/DD format (e.g., 12/31).)"
New-pe-49,Family,Persian (Iran),Where do families gather to pray together in the UK?,Where do families gather to pray together in UK?
New-pe-53,Family,Persian (Iran),What gifts do fathers get on Father's Day (or Parents' Day) in the UK?,What gifts do fathers get on Father's Day (or Parents' Day) in UK?
New-pe-54,Family,Persian (Iran),What gifts do mothers get on Mother's Day (or Parents' Day) in the UK?,What gifts do mothers get on Mother's Day (or Parents' Day) in UK?
New-pe-59,Family,Persian (Iran),"How many generations typically live together in a household in the UK? (Provide Arabic numerals (e.g., 12) only.)","How many generations typically live together in a household in UK? (Provide Arabic numerals (e.g., 12) only.)"
New-pe-65,Education,Persian (Iran),"How many subjects are taught in secondary schools in the UK? (Provide Arabic numerals (e.g., 12) only.)","How many subjects are taught in secondary schools in UK? (Provide Arabic numerals (e.g., 12) only.)"
New-pe-66,Education,Persian (Iran),What is the most popular after school extracurricular activity in primary schools in the UK?,What is the most popular after school curricular in primary schools in UK?
New-pe-74,Education,Persian (Iran),How much is the average annual tuition fee for public universities in the UK?,How much is the average annual tuition fee for public universities in UK?
New-pe-76,Holidays/Celebration/Leisure,Persian (Iran),What is a popular activity to do in parks in the UK?,What is a popular activity to do in parks in UK?
New-pe-78,Holidays/Celebration/Leisure,Persian (Iran),What is the name of the most famous film festival held in the UK?,What is the name of the most famous film festival held in UK?
New-pe-83,Holidays/Celebration/Leisure,Persian (Iran),What is the popular card game played during social gatherings in the UK?,What is the popular card game played during social gatherings in UK?
New-pe-85,Holidays/Celebration/Leisure,Persian (Iran),Where is the most popular tourist destination abroad for people from the UK?,Where is the most popular tourist destination abroad for people from UK?
New-pe-86,Holidays/Celebration/Leisure,Persian (Iran),What is the name of the most famous tower in the UK?,What is the name of the most famous tower in UK?
New-spme-01,Food,Spanish (Mexico),What edible insect is eaten most often in the UK?,What edible insect is eaten most often in UK?
New-spme-04,Food,Spanish (Mexico),Which agricultural product is exported most often in the UK?,Which agricultural product is exported most often in UK?
New-spme-05,Food,Spanish (Mexico),What are the most popular sweets in the UK?,What are the most popular sweets in UK?
New-spme-15,Sport,Spanish (Mexico),What is the most popular sports drink in the UK?,What is the most popular sports drink in UK?
New-spme-27,Education,Spanish (Mexico),What is the average education level for people in the UK?,What is the average education level for people in UK?
New-spme-37,Education,Spanish (Mexico),Which profession is most commonly studied abroad by students from the UK?,Which profession is most commonly studied abroad by students from UK?
New-spme-60,Family,Spanish (Mexico),"Which day of the week do most families in the UK practice religious activities? (e.g. Monday, Tuesday)","Which day of the week do most families in UK practice religious activities? (e.g. Monday, Tuesday)"
New-spme-65,Family,Spanish (Mexico),What is the most popular way to celebrate Independence Day in the UK?,What is the most popular way to celebrate Independence Day in UK?
New-spme-68,Family,Spanish (Mexico),What is the most popular beverage among children in the UK?,What is the most popular beverage among children in UK?
New-spme-76,Holidays/Celebration/Leisure,Spanish (Mexico),What is the most popular place in the UK to celebrate Independence Day?,What is the most popular place in UK to celebrate Independence Day?
New-spme-78,Holidays/Celebration/Leisure,Spanish (Mexico),What is the name of the song that is typically sung at birthday parties in the UK?,What is the name of the song that is typically sung at birthday parties in UK?
New-su-01,Food,Sundanese (West Java),What snacks are usually sold in front of schools in the UK?,What snacks are usually sold in front of schools in UK?
New-su-09,Food,Sundanese (West Java),What oil is usually used for cooking in the UK?,What oil is usually used for cooking in UK?
New-su-10,Food,Sundanese (West Java),What food is commonly consumed by pregnant women in the UK?,What food is commonly consumed by pregnant women in UK?
New-su-15,Food,Sundanese (West Java),What is the most popular traditional non-alcoholic drink in the UK?,What is the most popular traditional non-alcoholic drink in UK?
New-su-17,Sport,Sundanese (West Java),What sports facilities are generally available in parks in the UK?,What sports facilities are generally available in parks in UK?
New-su-21,Sport,Sundanese (West Java),What are the common activities that seniors usually do in parks in the UK?,What are the common activities that seniors usually do in parks in UK?
New-su-24,Sport,Sundanese (West Java),What sports do parents and children commonly play together in the UK?,What sports do parents and children commonly play together in UK?
New-su-28,Sport,Sundanese (West Java),What colour is associated with the national football team of the UK?,What color is associated with the national soccer team of UK?
New-su-33,Education,Sundanese (West Java),What is the common dress code for school teachers in the UK?,What is the common dress code for school teachers in UK?
New-su-34,Education,Sundanese (West Java),What is the most popular extracurricular activity related to music in schools in the UK?,What is the most popular extracurricular activity related to music in schools in UK?
New-su-42,Education,Sundanese (West Java),What religion is mainly taught in schools in the UK?,What religion is mainly taught in schools in UK?
