ID,Topic,Source,Question,Translation
Kik-in-35,Sport,Indonesian (Indonesia),Olahraga apa yang populer di kalangan masyarakat Indonesia selama pandemi COVID-19?,What sports were popular among people from Indonesia during the COVID-19 pandemic?
Kik-in-36,Sport,Indonesian (Indonesia),Siapa pelatih sepak bola paling populer di Indonesia?,Who is the most popular soccer coach in Indonesia?
Kik-in-37,Sport,Indonesian (Indonesia),Tim sepak bola mana di Indonesia yang terkenal karena persaingan sengit mereka? (misalnya ___ vs ___),What soccer teams in Indonesia are famous for their intense rivalry? (e.g. ___ vs ___)
Kik-in-38,Sport,Indonesian (Indonesia),Apa nama-nama pendukung sepak bola di Indonesia yang terkenal karena persaingan sengit mereka? (misalnya ___ vs ___),What are the names of soccer supporters in Indonesia who are famous for their intense rivalry? (e.g. ___ vs ___)
Kik-in-40,Sport,Indonesian (Indonesia),Siapa pemain bulu tangkis pria paling terkenal di Indonesia?,Who is the most famous male badminton player in Indonesia?
Kik-in-41,Sport,Indonesian (Indonesia),Siapa pemain bulu tangkis wanita paling terkenal di Indonesia?,Who is the most famous female badminton player in Indonesia?
Kik-in-44,Sport,Indonesian (Indonesia),Olahraga apa yang paling banyak mendapatkan dukungan dari pemerintah di Indonesia?,What sport gets the most support from the government in Indonesia?
Kik-in-45,Sport,Indonesian (Indonesia),Fasilitas lapangan olahraga apa saja yang biasanya tersedia di sekolah-sekolah di Indonesia?,What sports field facilities are usually available at schools in Indonesia?
Na-ko-02,Food,Korean (South Korea),Minuman kafe apa yang paling sering dinikmati oleh orang-orang di Indonesia?,What cafe beverage do people from Indonesia most commonly enjoy?
Na-ko-04,Food,Korean (South Korea),Apa makanan penawar mabuk yang paling disukai oleh orang-orang Indonesia?,What is the preferred hangover cure food for people from Indonesia?
Na-ko-05,Food,Korean (South Korea),Apa makanan khas yang biasa diantar di Indonesia?,What is the typical delivery food in Indonesia?
Na-ko-07,Food,Korean (South Korea),Jenis daging apa yang paling banyak dikonsumsi oleh masyarakat Indonesia?,What type of meat is consumed most by people from Indonesia?
Na-ko-08,Food,Korean (South Korea),Buah apa yang sering dimakan oleh orang-orang Indonesia di musim gugur?,What fruit do people from Indonesia often eat in the autumn season?
Na-ko-09,Food,Korean (South Korea),Lauk apa yang paling sering disajikan di meja makan di Indonesia?,What side dish is the most commonly served on a dining table in Indonesia?
Na-ko-11,Food,Korean (South Korea),Apa yang biasanya dimakan orang Indonesia saat menonton pertandingan sepak bola?,What do people from Indonesia eat while watching a soccer game?
Na-ko-15,Food,Korean (South Korea),Apa makanan bergizi yang mewakili Indonesia?,What is the representative nourishing food in Indonesia?
Na-ko-16,Sport,Korean (South Korea),Siapa pemain sepak bola paling terkenal di Indonesia?,Who is the most famous soccer player in Indonesia?
Na-ko-17,Sport,Korean (South Korea),Olahraga apa yang disukai oleh siswa laki-laki saat waktu makan siang di sekolah di Indonesia?,What sports do male students enjoy during lunch time at school in Indonesia?
Na-ko-18,Sport,Korean (South Korea),Apa olahraga paling umum yang diikuti oleh para siswi selama pelajaran pendidikan jasmani di Indonesia?,What is the most common sport girls participate in during physical education classes in Indonesia?
Na-ko-19,Sport,Korean (South Korea),Siapa pemain bola voli paling populer di Indonesia?,Who is the most popular volleyball player in Indonesia?
Na-ko-20,Sport,Korean (South Korea),Acara olahraga apa yang paling banyak didukung oleh masyarakat Indonesia dalam kompetisi internasional?,What sports event do people from Indonesia passionately support the most in international competitions?
Na-ko-22,Sport,Korean (South Korea),Negara mana yang dianggap sebagai rival terbesar dalam pertandingan sepak bola untuk Indonesia?,Which country is considered the biggest rival in soccer matches for Indonesia?
Na-ko-23,Sport,Korean (South Korea),Jenis akademi olahraga apa yang paling banyak diikuti oleh anak-anak di Indonesia?,What type of sports academies do children attend the most in Indonesia?
Na-ko-24,Sport,Korean (South Korea),Apa makanan yang paling sering dimakan di stadion olahraga saat menonton pertandingan di Indonesia?,What is the most commonly eaten food in sports stadiums while watching games in Indonesia?
Na-ko-25,Sport,Korean (South Korea),Apa saja olahraga yang umum dimainkan pada hari olahraga di sekolah di Indonesia?,What are the typical sports played in Indonesia's school sports day?
Na-ko-26,Sport,Korean (South Korea),Apa olahraga populer di kalangan penduduk usia paruh baya di Indonesia?,What are the popular sports among the middle-aged population in Indonesia?
Na-ko-28,Sport,Korean (South Korea),Siapa atlet olahraga musim dingin yang paling populer di Indonesia?,Who is the most popular winter sports player in Indonesia?
Na-ko-29,Sport,Korean (South Korea),Siapa perenang paling terkenal di Indonesia?,Who is the most famous swimmer in Indonesia?
Na-ko-30,Sport,Korean (South Korea),Apa game e-sports paling populer di Indonesia?,What is the most popular e-sports game in Indonesia?
Na-ko-33,Holidays/Celebration/Leisure,Korean (South Korea),Makanan simbolis apa yang biasa dimakan oleh orang-orang Indonesia pada Tahun Baru Imlek?,What symbolic food do people from Indonesia eat on (Lunar) New Year?
Na-ko-37,Holidays/Celebration/Leisure,Korean (South Korea),Apa tempat liburan domestik yang paling populer bagi orang-orang dari Indonesia?,What is the most popular domestic vacation spot for people from Indonesia?
Na-ko-38,Holidays/Celebration/Leisure,Korean (South Korea),Apa hadiah pernikahan yang paling umum diberikan antara pengantin pria dan wanita di Indonesia?,What is the most common wedding gift between bride and groom in Indonesia?
Na-ko-39,Holidays/Celebration/Leisure,Korean (South Korea),Apa yang biasanya diberikan sebagai ucapan selamat ketika menghadiri pernikahan seorang teman di Indonesia?,What is typically given as a congratulatory gesture when attending a friend's wedding in Indonesia?
Na-ko-40,Holidays/Celebration/Leisure,Korean (South Korea),"Berapa lama (dalam hari) biasanya sebuah pemakaman berlangsung di Indonesia? (Berikan angka Arab (misalnya, 12) saja.)","How long (in days) does a funeral typically last in Indonesia? (Provide Arabic numerals (e.g., 12) only.)"
Na-ko-41,Holidays/Celebration/Leisure,Korean (South Korea),Apa yang harus Anda siapkan sebagai tanda belasungkawa ketika menghadiri pemakaman di Indonesia?,What should you prepare as a condolence offering when attending a funeral in Indonesia?
Na-ko-42,Holidays/Celebration/Leisure,Korean (South Korea),Jenis makanan apa yang biasanya disediakan di rumah duka di Indonesia?,What type of food is commonly provided at funeral parlors in Indonesia?
Na-ko-43,Holidays/Celebration/Leisure,Korean (South Korea),Apa yang dilakukan orang-orang di Indonesia di pagi hari Tahun Baru Imlek?,What do people do in Indonesia in the morning of the (Lunar) New Year?
Na-ko-44,Holidays/Celebration/Leisure,Korean (South Korea),Pada hari apa terjadi kemacetan lalu lintas terparah di seluruh Indonesia?,When is the day with Indonesia's most severe nationwide traffic congestion?
Na-ko-45,Holidays/Celebration/Leisure,Korean (South Korea),Apa destinasi bulan madu paling populer di Indonesia?,What is the most popular honeymoon destination in Indonesia?
Ne-ar-05,Holidays/Celebration/Leisure,Arabic (Algeria),Apa hari libur nasional yang paling penting di Indonesia?,What is the most important national holiday in Indonesia?
Ne-ar-06,Holidays/Celebration/Leisure,Arabic (Algeria),Apa yang biasanya orang Indonesia makan selama bulan Ramadan?,What do people from Indonesia eat in Ramadan?
Ne-ar-09,Holidays/Celebration/Leisure,Arabic (Algeria),Apa yang biasanya orang Indonesia makan saat Idul Fitri?,What do people from Indonesia eat in Eid ul Fitr?
Ne-ar-10,Holidays/Celebration/Leisure,Arabic (Algeria),Apa yang biasanya orang Indonesia makan di Hari Raya Idul Adha?,What do people from Indonesia eat in Eid ul Adha?
Ne-ar-11,Holidays/Celebration/Leisure,Arabic (Algeria),Kemana orang-orang dari Indonesia pergi untuk merayakan Tahun Baru?,Where do people from Indonesia go to celebrate New Year's Day?
Ne-ar-14,Holidays/Celebration/Leisure,Arabic (Algeria),Di mana sebuah keluarga berkumpul untuk perayaan Idul Fitri di Indonesia?,Where do a family gather for Eid festivities in Indonesia?
Ne-ar-16,Work life,Arabic (Algeria),"Kapan akhir pekan di Indonesia (misalnya Senin, Selasa)?","When is the weekend in Indonesia (e.g. Monday, Tuesday)?"
Ne-ar-17,Work life,Arabic (Algeria),"Pada pukul berapa kebanyakan orang mulai bekerja di Indonesia? (Berikan dalam format JJ:MM (contoh, 18:00, 09:00).)","At what time do most people start work in Indonesia? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
Ne-ar-18,Work life,Arabic (Algeria),"Pada pukul berapa kebanyakan orang selesai bekerja di Indonesia? (Berikan dalam format JJ:MM (contoh, 18:00, 09:00).)","At what time do most people finish work in Indonesia? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
Ne-ar-20,Work life,Arabic (Algeria),Apa yang dianggap sebagai pekerjaan yang aman di Indonesia?,What is considered to be a secure job in Indonesia?
Ne-ar-24,Work life,Arabic (Algeria),Kota mana yang merupakan pusat komersial utama di Indonesia?,Which city is the primary commercial hub in Indonesia?
Ne-ar-25,Work life,Arabic (Algeria),Apa industri yang memberikan gaji terbaik di Indonesia?,What is the industry that pays the best in Indonesia?
Ne-ar-26,Work life,Arabic (Algeria),Apa perusahaan publik yang paling terkenal di Indonesia?,What is the most famous public corporation in Indonesia?
Ne-ar-31,Food,Arabic (Algeria),Apa hidangan paling terkenal di Indonesia?,What is the most famous dish in Indonesia?
Ne-ar-32,Food,Arabic (Algeria),Apa yang biasanya orang makan untuk sarapan di Indonesia?,What do people usually have for breakfast in Indonesia?
Ne-ar-33,Food,Arabic (Algeria),"Kapan orang biasanya makan siang di Indonesia? (Berikan dalam format JJ:MM (contoh, 18:00, 09:00).)","When do people usually have lunch in Indonesia? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
Ne-ar-34,Food,Arabic (Algeria),Apa yang biasanya tidak dapat dipisahkan dari makanan di Indonesia?,What is typically indispensable in meals in Indonesia?
Ne-ar-36,Food,Arabic (Algeria),Apa makanan perayaan yang khas di Indonesia?,What is a typical festive meal in Indonesia?
Ne-ar-37,Food,Arabic (Algeria),Buah apa yang biasanya ditawarkan kepada turis/pengunjung dari luar negeri di Indonesia?,Which fruit do people usually offer tourists/visitors from abroad in Indonesia?
Ne-ar-38,Food,Arabic (Algeria),Makanan apa yang biasanya orang tawarkan sebagai amal di Indonesia?,Which food do people usually offer as charity in Indonesia?
Ne-ar-39,Food,Arabic (Algeria),Apa makanan cepat saji termurah di Indonesia?,What is the cheapest fast food in Indonesia?
Ne-ar-43,Food,Arabic (Algeria),Apa yang biasanya orang minum dengan teh di Indonesia?,What do people usually have with tea in Indonesia?
Ne-ar-44,Food,Arabic (Algeria),Apa yang biasanya orang minum dengan kopi di Indonesia?,What do people have with coffee in Indonesia?
New-am-02,Food,Amharic (Ethiopia),Apa makanan tradisional yang paling populer di Indonesia?,What is the most popular traditional food in Indonesia?
New-am-04,Food,Amharic (Ethiopia),Apa saus cocolan yang paling populer di Indonesia?,What is the most popular dipping sauce in Indonesia?
New-am-08,Food,Amharic (Ethiopia),Apa makanan yang paling sering dikonsumsi saat puasa untuk umat Kristen di Indonesia?,What food is most often consumed during Christian fasting in Indonesia?
New-am-15,Food,Amharic (Ethiopia),Makanan apa yang biasanya disiapkan ketika seorang ibu melahirkan di Indonesia?,What food is usually prepared when mothers give birth in Indonesia?
New-am-27,Sport,Amharic (Ethiopia),Siapa olahragawan wanita paling populer di Indonesia?,Who is the most popular female sportperson in Indonesia?
New-am-34,Education,Amharic (Ethiopia),Di mana sebagian besar siswa sekolah dasar di Indonesia mempersiapkan ujian mereka?,Where do most elementary school students prepare for their exams in Indonesia?
New-am-41,Education,Amharic (Ethiopia),"Di Indonesia, di kelas berapa siswa mengikuti ujian nasional pertama kali?","In Indonesia, at which grade level do students take their first national-level examination?"
New-am-53,Work life,Amharic (Ethiopia),Wilayah mana di Indonesia yang dikenal dengan industri kopi/tehnya?,Which region in Indonesia is widely known for its coffee/tea industry?
New-am-54,Work life,Amharic (Ethiopia),Wilayah mana di Indonesia yang dikenal dengan industri peternakannya?,Which region in Indonesia is widely known for its livestock industry?
New-am-59,Work life,Amharic (Ethiopia),Apa pekerjaan utama masyarakat yang tinggal di gurun di Indonesia?,What is the main occupation of people living in deserts in Indonesia?
New-am-60,Work life,Amharic (Ethiopia),Hewan apa yang biasanya digunakan untuk transportasi di Indonesia?,Which animal is typically used for transportation in Indonesia?
New-am-72,Family,Amharic (Ethiopia),Apa komik untuk anak-anak yang paling populer di Indonesia?,What is the most popular comic book for children to read in Indonesia?
New-am-73,Family,Amharic (Ethiopia),Apa saluran YouTube paling populer untuk anak-anak di Indonesia?,What is the most popular YouTube channel for children in Indonesia?
New-am-74,Family,Amharic (Ethiopia),Apa acara talk show paling populer di Indonesia?,What is the most popular talk show in Indonesia?
New-am-77,Holidays/Celebration/Leisure,Amharic (Ethiopia),Apa hari raya keagamaan yang paling terkenal di Indonesia?,What is the most famous religious holiday in Indonesia?
New-am-81,Holidays/Celebration/Leisure,Amharic (Ethiopia),"Di bulan apa biasanya pernikahan paling banyak diadakan di Indonesia? (Berikan angka Arab (misalnya, 1) saja.)","What is the busiest month for weddings in Indonesia? (Provide Arabic numerals (e.g., 1) only.)"
New-am-83,Holidays/Celebration/Leisure,Amharic (Ethiopia),Apa alat musik tradisional yang paling populer di Indonesia?,What is the most popular traditional musical instrument in Indonesia?
New-as-01,Food,Assamese (Assam),Apa produk pertanian utama yang dihasilkan di Indonesia?,What is the main agricultural product produced in Indonesia?
New-as-02,Food,Assamese (Assam),Apa makanan berbahan dasar gandum yang paling populer di Indonesia?,What is the most popular wheat-based food item in Indonesia?
New-as-05,Food,Assamese (Assam),Apa minuman yang paling sering ditawarkan kepada tamu ketika mereka mengunjungi rumah di Indonesia?,What is the most typical drink offered to guests when they visit households in Indonesia?
New-as-07,Food,Assamese (Assam),Apa hidangan paling populer yang dimasak dengan bahan ikan di Indonesia?,What is the most popular dish cooked with fish in Indonesia?
New-as-14,Food,Assamese (Assam),Makanan apa yang disukai orang Indonesia untuk dimakan saat cuaca hujan?,What food do people from Indonesia like to eat during rainy weather?
New-as-15,Food,Assamese (Assam),Minuman apa yang umumnya dikonsumsi di Indonesia ketika cuaca panas?,What drink is commonly consumed in Indonesia when the weather is hot?
New-as-20,Sport,Assamese (Assam),Apa olahraga dalam ruangan yang paling populer di Indonesia?,What is the most popular indoor sport in Indonesia?
New-as-29,Sport,Assamese (Assam),Olahraga apa yang gemar ditonton oleh pria di Indonesia?,What sport do men in Indonesia like to watch?
New-as-30,Sport,Assamese (Assam),Olahraga apa yang gemar ditonton oleh wanita di Indonesia?,What sport do women in Indonesia like to watch?
New-as-58,Work life,Assamese (Assam),Apa minuman paling populer yang disukai oleh orang-orang Indonesia untuk diminum di tempat kerja mereka?,What is the most popular beverage that people from Indonesia like to drink in their workplace?
New-as-64,Family,Assamese (Assam),Pada hari libur apa semua anggota keluarga biasanya berkumpul di Indonesia?,On which holiday do all family members tend to reunite in Indonesia?
New-as-76,Holidays/Celebration/Leisure,Assamese (Assam),Permainan tradisional apa yang dimainkan selama hari libur tradisional oleh keluarga di Indonesia?,What traditional games do families play during traditional holidays in Indonesia?
New-as-80,Holidays/Celebration/Leisure,Assamese (Assam),Jenis pakaian apa yang dikenakan oleh orang-orang Indonesia saat festival tradisional?,What type of clothing do people from Indonesia wear during traditional festivals?
New-as-89,Holidays/Celebration/Leisure,Assamese (Assam),Apa aksesori festival tradisional yang biasa dikenakan oleh orang-orang di Indonesia?,What traditional festival accessories do people from Indonesia wear?
New-az-05,Food,Azerbaijani (Azerbaijan),Wilayah apa yang paling dikenal dengan produksi alkohol di Indonesia?,What is the most famous region for alcohol production in Indonesia?
New-az-11,Food,Azerbaijani (Azerbaijan),Buah apa yang sering dimakan oleh orang-orang Indonesia di musim panas?,What fruit do people from Indonesia often eat in the summer season?
New-az-12,Food,Azerbaijani (Azerbaijan),Wilayah mana di Indonesia yang terkenal dengan makanan lautnya?,Which region in Indonesia is known for its seafood?
New-az-21,Sport,Azerbaijani (Azerbaijan),Wilayah mana di Indonesia yang paling populer sebagai destinasi untuk ski?,Which region in Indonesia is the most popular skiing destination?
New-az-26,Sport,Azerbaijani (Azerbaijan),Siapa pemain bela diri paling populer di Indonesia?,Who is the most popular martial arts player in Indonesia?
New-az-27,Sport,Azerbaijani (Azerbaijan),Olahraga apa yang menjadi salah satu olahraga dengan pertumbuhan tercepat di Indonesia selama dekade terakhir?,Which sport has been one of the fastest-growing in Indonesia over the last decade?
New-az-39,Education,Azerbaijani (Azerbaijan),Negara mana yang merupakan tujuan paling populer bagi siswa dari Indonesia untuk belajar di luar negeri?,Which country is the most popular destination for students from Indonesia studying abroad?
New-az-49,Work life,Azerbaijani (Azerbaijan),"Di Indonesia, berapa banyak orang yang bekerja dalam sebuah keluarga pada umumnya? (Berikan angka Arab (contoh, 1) saja.)","How many people work in a typical family in Indonesia? (Provide Arabic numerals (e.g., 1) only.)"
New-az-60,Family,Azerbaijani (Azerbaijan),"Di Indonesia, siapa yang mengurus anak-anak ketika kedua orang tuanya sedang bekerja?","In Indonesia, who takes care of kids when both parents are working?"
New-az-69,Holidays/Celebration/Leisure,Azerbaijani (Azerbaijan),Apa minuman beralkohol yang paling disukai oleh pria dari Indonesia?,What is the preferred alcoholic beverage for men from Indonesia?
New-az-70,Holidays/Celebration/Leisure,Azerbaijani (Azerbaijan),Apa minuman beralkohol yang paling disukai oleh wanita dari Indonesia?,What is the preferred alcoholic beverage for women from Indonesia?
New-az-73,Holidays/Celebration/Leisure,Azerbaijani (Azerbaijan),"Berapa banyak rata-rata orang yang biasanya menghadiri sebuah pernikahan di Indonesia? (Berikan angka Arab saja (contoh, 1).)","How many people on average typically attend a wedding in Indonesia? (Provide Arabic numerals (e.g., 1) only.)"
New-ch-01,Food,Chinese (China),Jenis daging apa yang biasanya orang makan saat mereka melakukan barbekyu di Indonesia?,What kind of meat do people usually eat when they have barbecue in Indonesia?
New-ch-02,Food,Chinese (China),"Kapan orang biasanya sarapan di Indonesia? (Berikan dalam format JJ:MM (contoh, 18:00, 09:00).)","When do people usually have breakfast in Indonesia? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
New-ch-04,Food,Chinese (China),Jenis makanan apa yang biasanya orang makan untuk camilan larut malam di Indonesia?,What kinds of food do people usually eat for late-night snacks in Indonesia?
New-ch-05,Food,Chinese (China),Apa masakan pedas yang paling terkenal di Indonesia?,What is the most famous spicy dish in Indonesia?
New-ch-07,Food,Chinese (China),Makanan apa yang biasanya dipadukan dengan minuman keras di Indonesia?,What food items do people typically pair with hard liquor in Indonesia?
New-ch-08,Food,Chinese (China),Bumbu apa yang sangat penting dan tidak dapat dihilangkan dalam memasak di Indonesia?,What seasoning is indispensable in cooking in Indonesia?
New-ch-09,Food,Chinese (China),Makanan apa yang biasanya dikonsumsi orang-orang ketika cuaca dingin di Indonesia?,What food do people typically consume when the weather is cold in Indonesia?
New-ch-13,Food,Chinese (China),Apa merek alkohol paling terkenal di Indonesia?,What is the most famous alcohol brand in Indonesia?
New-ch-14,Food,Chinese (China),Makanan apa yang biasanya orang makan ketika mereka sakit di Indonesia?,What foods do people usually eat when they are sick in Indonesia?
New-ch-15,Food,Chinese (China),Makanan apa yang biasanya dibeli orang-orang di supermarket di Indonesia yang sudah siap saji atau siap dimakan?,What prepared/ready-to-eat food do people typically buy at supermarkets in Indonesia?
New-ch-16,Sport,Chinese (China),Apa film bertema olahraga yang paling terkenal di Indonesia?,What is the most famous sports-related movie in Indonesia?
New-ch-17,Sport,Chinese (China),Olahraga ekstrem apa yang paling ingin dicoba oleh kebanyakan orang di Indonesia?,What extreme sport do people generally wish to try the most in Indonesia?
New-ch-18,Sport,Chinese (China),Cabang atletik mana yang paling populer untuk ditonton selama kompetisi di Indonesia?,Which track and field event is the most popular to watch during competitions in Indonesia?
New-ch-19,Sport,Chinese (China),Perlombaan senam apa yang paling populer untuk ditonton selama kompetisi di Indonesia?,Which gymnastics event is the most popular to watch during competitions in Indonesia?
New-ch-23,Sport,Chinese (China),Siapa pemain tenis meja paling terkenal di Indonesia?,Who is the most famous table tennis player in Indonesia?
New-ch-26,Sport,Chinese (China),"Dalam Olimpiade Musim Dingin, acara apa yang paling populer untuk ditonton di Indonesia?","In the Winter Olympics, which event is the most popular to watch in Indonesia?"
New-ch-27,Sport,Chinese (China),Siapa petinju paling terkenal di Indonesia?,Who is the most famous boxer in Indonesia?
New-ch-30,Sport,Chinese (China),Siapa atlet atletik yang paling terkenal di Indonesia?,Who is the most famous track and field athlete in Indonesia?
New-ch-31,Work life,Chinese (China),Pekerjaan apa yang paling diharapkan oleh orang tua agar dikejar oleh anak-anak mereka di Indonesia?,What job do parents most hope their children will pursue in Indonesia?
New-ch-32,Work life,Chinese (China),Perangkat lunak kantor apa yang biasanya digunakan orang-orang di tempat kerja di Indonesia?,What office software do people typically use in the workplace in Indonesia?
New-ch-38,Work life,Chinese (China),Kota atau wilayah mana saja yang dikenal dengan kegiatan impor dan ekspor di Indonesia?,Which cities or regions are known for their import and export activities in Indonesia?
New-ch-39,Work life,Chinese (China),Platform apa yang umum digunakan dalam industri e-commerce di Indonesia?,What platform is commonly used in the e-commerce industry in Indonesia?
New-ch-44,Work life,Chinese (China),"Berapa lama periode percobaan yang biasa diberikan kepada karyawan baru sebelum menandatangani kontrak formal di Indonesia? (misalnya, 1 bulan).","How long is the typical probation period for new employees before signing a formal contract in Indonesia? (e.g., 1 month)."
New-ch-45,Work life,Chinese (China),Di industri apa biasanya para pemuda memilih untuk memulai bisnis di Indonesia?,Which industries do young people typically choose to start businesses in Indonesia?
New-ch-49,Family,Chinese (China),Apa cara yang paling umum digunakan oleh anggota keluarga untuk berkomunikasi jarak jauh di Indonesia?,What is the most common way for family members to communicate remotely in Indonesia?
New-ch-51,Family,Chinese (China),Bentuk akomodasi apa yang biasanya dipesan untuk perjalanan keluarga di Indonesia?,What form of accommodation is typically booked for family trips in Indonesia?
New-ch-54,Family,Chinese (China),Buah apa yang biasanya paling sering disiapkan untuk makan malam keluarga di Indonesia?,Which fruit is usually prepared the most for family dinners in Indonesia?
New-ch-64,Education,Chinese (China),"Berapa jam kuliah per minggu yang biasanya diikuti oleh mahasiswa universitas di Indonesia? (Gunakan angka Arab (contoh, 1) saja.)","How many hours of classes do university students typically have per week in Indonesia? (Provide Arabic numerals (e.g., 1) only.)"
New-ch-66,Education,Chinese (China),"Berapa biaya sekolah rata-rata per semester untuk SMA negeri di Indonesia? (Gunakan angka Arab (contoh, 1) saja.)","What is the typical tuition fee per semester for public high schools in Indonesia?  (Provide Arabic numerals (e.g., 1) only.)"
New-ch-70,Education,Chinese (China),Apa mata kuliah wajib yang dimiliki bersama oleh mahasiswa universitas di Indonesia?,What compulsory courses do university students have in common in Indonesia?
New-ch-71,Education,Chinese (China),"Berapa jumlah rata-rata siswa dalam satu kelas di sekolah menengah atas di Indonesia? (Berikan angka numerik Arab (contoh, 1) saja.)","What is the average class size in high schools in Indonesia? (Provide Arabic numerals (e.g., 1) only.)"
New-ch-72,Education,Chinese (China),Jurusan apa yang dianggap paling mendukung kesempatan kerja di Indonesia?,Which major is considered most conducive to employment in Indonesia?
New-ch-73,Education,Chinese (China),Jenis klub apa yang paling populer di kalangan mahasiswa universitas di Indonesia?,What type of clubs are most popular among university students in Indonesia?
New-ch-74,Education,Chinese (China),Di mana mahasiswa universitas biasanya tinggal di Indonesia?,What types of accommodation do university students in Indonesia typically live in?
New-ch-75,Education,Chinese (China),"Berapa lama durasi setiap periode kelas untuk siswa SMP di Indonesia (menit)? (Berikan hanya angka Arab (contoh, 1).)","How long is each class period for middle school students in Indonesia (minutes)?  (Provide Arabic numerals (e.g., 1) only.)"
New-ch-78,Holidays/Celebration/Leisure,Chinese (China),Kegiatan santai apa yang biasanya disukai oleh wanita pensiunan di Indonesia?,What leisure activities do retired women typically like in Indonesia?
New-ch-79,Holidays/Celebration/Leisure,Chinese (China),Kegiatan santai apa yang biasanya disukai oleh pria pensiunan di Indonesia?,What leisure activities do retired men typically like in Indonesia?
New-ch-80,Holidays/Celebration/Leisure,Chinese (China),"Pada hari raya apa biasanya orang-orang mengunjungi tempat-tempat ibadah (candi, gereja, dll) di Indonesia?","During which holidays do people typically visit religious sites (temples, churches, etc.) in Indonesia?"
New-ch-81,Holidays/Celebration/Leisure,Chinese (China),Apa hadiah peresmian rumah yang biasa di Indonesia?,What are the typical housewarming gifts in Indonesia?
New-ch-82,Holidays/Celebration/Leisure,Chinese (China),"Pada pukul berapa biasanya pernikahan dimulai di Indonesia? (Berikan dalam format JJ:MM (contoh, 18:00, 09:00).)","At what time do weddings typically start in Indonesia? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
New-ch-83,Holidays/Celebration/Leisure,Chinese (China),Kota mana di Indonesia yang paling sering mengadakan festival?,Which city in Indonesia hosts festivals the most?
New-ch-84,Holidays/Celebration/Leisure,Chinese (China),Warna pakaian apa yang biasanya dikenakan orang saat menghadiri pernikahan di Indonesia?,What color of clothing do people typically wear when attending weddings in Indonesia?
New-ch-85,Holidays/Celebration/Leisure,Chinese (China),Warna pakaian apa yang biasanya dikenakan orang saat menghadiri pemakaman di Indonesia?,What color of clothing do people typically wear when attending funerals in Indonesia?
New-en-01,Food,English (UK),Camilan apa yang dimakan di bioskop di Indonesia?,Which snack is eaten in the cinema in Indonesia?
New-en-02,Food,English (UK),Apa rasa keripik yang paling populer di Indonesia?,What is the most popular chip/crisp flavour in Indonesia?
New-en-04,Food,English (UK),Siapa koki selebriti yang populer di Indonesia?,Who is a popular celebrity chef in Indonesia?
New-en-05,Food,English (UK),Makanan apa yang merupakan pilihan makanan hemat dan cepat di Indonesia?,Which food is a cost-effective and quick meal option in Indonesia?
New-en-07,Food,English (UK),Apa saja acara masak yang paling populer di Indonesia?,What are the most popular cooking shows in Indonesia?
New-en-08,Food,English (UK),Apa merek cokelat paling populer di Indonesia?,What is the most popular chocolate brand in Indonesia?
New-en-10,Food,English (UK),Keju apa yang paling banyak dikonsumsi di Indonesia?,What is the most eaten cheese in Indonesia?
New-en-11,Food,English (UK),Apa sayuran yang paling tidak disukai di Indonesia?,What is the most disliked vegetable in Indonesia?
New-en-12,Food,English (UK),Makanan apa yang paling sering ditemukan di food court di Indonesia?,What food is most commonly found in food courts in Indonesia?
New-en-17,Sport,English (UK),Apa benda yang paling sering digunakan oleh para penggemar olahraga untuk mendukung tim olahraga di Indonesia?,What are the most common cheering tools used by sports fans in Indonesia?
New-en-18,Sport,English (UK),Apa yang dibawa oleh para penggemar saat menghadiri pertandingan langsung di Indonesia?,What do fans bring with them when attending a live game in Indonesia?
New-en-19,Sport,English (UK),Apa stadion olahraga yang paling terkenal di Indonesia?,What is the most well known sporting stadium in Indonesia?
New-en-23,Sport,English (UK),Siapa atlet Paralimpiade paling terkenal di Indonesia?,Who is the most famous Paralympian in Indonesia?
New-en-26,Sport,English (UK),Apa yel-yel olahraga yang paling dikenal di Indonesia?,What is the best recognized sporting chant in Indonesia?
New-en-38,Work life,English (UK),Industri apa yang dikenal memiliki jam kerja yang lebih fleksibel di Indonesia?,Which industries are known for more flexible working hours in Indonesia?
New-en-41,Work life,English (UK),Siapa pengusaha yang paling terkenal dan sukses di Indonesia?,Who is the most well known and successful entrepreneur in Indonesia?
New-en-47,Family,English (UK),Apa yang biasanya dapat ditemukan di taman belakang rumah di Indonesia?,What can typically be found in the back garden of houses in Indonesia?
New-en-49,Family,English (UK),Siapa keluarga paling terkenal di Indonesia?,What is the name of the most famous family in Indonesia?
New-en-50,Family,English (UK),Apa nama keluarga yang paling umum di Indonesia?,What is the most common family name in Indonesia?
New-en-55,Family,English (UK),Agama apa yang paling umum dipeluk keluarga-keluarga di Indonesia?,Which religion is most commonly practiced by families in Indonesia?
New-en-56,Family,English (UK),Apa bahasa asing yang paling banyak digunakan oleh keluarga di Indonesia?,What is the most popular foreign language spoken by families in Indonesia?
